cylinders,displ,hwy,make,year
6,3,26,Mercury,1987
4,2,33,Subaru,2015
4,2,36,Subaru,2015
4,2,33,Subaru,2015
4,2,35,Subaru,2015
4,2.5,23,Nissan,2015
4,2.5,23,Nissan,2015
6,4,22,Nissan,2015
6,4,21,Nissan,2015
6,4,21,Nissan,2015
6,3.3,24,Kia,2015
6,3,24,Mercury,1987
6,3.3,25,Kia,2015
6,3.3,22,Kia,2015
4,1.4,33,Buick,2015
6,4,22,Nissan,2015
4,1.4,30,Buick,2015
4,1.4,31,Chevrolet,2015
6,4,20,Nissan,2015
6,4,20,Nissan,2015
8,5.7,18,Toyota,2015
8,4.6,20,Lexus,2015
6,3,25,Mercedes-Benz,1987
8,5.7,17,Toyota,2015
8,5.7,17,Toyota,2015
8,3.8,20,McLaren Automotive,2015
8,4.5,17,Ferrari,2014
8,4.5,17,Ferrari,2014
8,4.6,16,Mobility Ventures LLC,2014
10,8.4,21,Dodge,2015
4,1.5,38,Honda,2015
4,1.5,37,Honda,2015
6,3.7,28,Ford,2015
4,2.3,23,Mcevoy Motors,1987
6,3.7,27,Ford,2015
8,5,25,Ford,2015
4,2.3,31,Ford,2015
4,2.3,31,Ford,2015
8,5,25,Ford,2015
6,3.5,27,Lexus,2015
6,2.5,30,Lexus,2015
4,1.5,45,Honda,2015
4,1.8,37,Honda,2015
4,1.8,37,Honda,2015
4,2.3,23,Mcevoy Motors,1987
4,1.8,35,Honda,2015
4,1.8,40,Honda,2015
4,2.4,31,Honda,2015
4,1.4,48,Volkswagen,2015
6,3.5,33,Infiniti,2015
6,3.6,25,Chevrolet,2015
6,3.6,25,GMC,2015
6,3.6,24,Chevrolet,2015
6,3.6,24,GMC,2015
8,4.6,19,Toyota,2015
8,5,22,Oldsmobile,1987
8,5.7,18,Toyota,2015
8,4.6,18,Toyota,2015
8,5.7,17,Toyota,2015
8,5.7,17,Toyota,2015
6,3.6,18,Chevrolet,2015
6,3.6,18,GMC,2015
6,3.5,25,Toyota,2015
6,3.5,23,Toyota,2015
4,1.6,31,Ford,2015
4,2,29,Ford,2015
4,2.5,26,Oldsmobile,1987
4,2.5,30,Ford,2015
4,2.4,30,Honda,2015
6,3.5,29,Honda,2015
6,3.3,25,Hyundai,2015
6,3.3,23,Hyundai,2015
4,2.5,32,Nissan,2015
4,1.6,29,Ford,2015
4,2,28,Ford,2015
6,3.5,27,Honda,2015
6,3.3,24,Hyundai,2015
4,2.5,30,Peugeot,1985
6,2.8,22,Oldsmobile,1987
6,3.3,22,Hyundai,2015
4,2.5,31,Nissan,2015
6,3.5,22,Ford,2015
6,3.5,21,Ford,2015
6,3.5,22,Lincoln,2015
6,3.5,20,Lincoln,2015
6,3.5,20,Ford,2015
6,3.5,20,Ford,2015
6,3.5,20,Lincoln,2015
6,3.5,19,Lincoln,2015
6,2.8,24,Oldsmobile,1987
4,2,34,Hyundai,2015
4,2,34,Hyundai,2015
8,5.6,24,Infiniti,2015
8,5.6,23,Infiniti,2015
6,3.7,26,Infiniti,2015
6,3.7,24,Infiniti,2015
4,2.5,39,Lexus,2015
6,3.5,31,Lexus,2015
4,2,29,Mercedes-Benz,2015
6,4,22,Nissan,2015
6,3.8,25,Oldsmobile,1987
4,2.4,27,Hyundai,2015
4,2,26,Hyundai,2015
4,2,26,Hyundai,2015
4,2.4,25,Hyundai,2015
4,2,24,Hyundai,2015
4,2,31,Mercedes-Benz,2015
8,5.6,20,Infiniti,2015
8,5.6,20,Infiniti,2015
8,5,19,Land Rover,2015
8,5.7,17,Lexus,2015
4,2,21,Peugeot,1987
6,3,24,Volkswagen,2015
4,2,44,Chevrolet,2015
8,6.2,22,Dodge,2015
4,2.5,34,Toyota,2015
6,3.5,30,Toyota,2015
4,2.5,38,Toyota,2015
4,2.5,37,Toyota,2015
4,2,36,Ford,2015
8,5.7,20,Ram,2015
4,2.1,20,Peugeot,1987
8,5.7,22,Ram,2015
6,3.6,25,Ram,2015
6,3.6,25,Ram,2015
6,3.6,25,Ram,2015
8,5.7,19,Ram,2015
6,3.6,23,Ram,2015
6,3.6,23,Ram,2015
8,5.7,21,Ram,2015
4,2,26,Chevrolet,2015
4,2.5,28,Ford,2015
4,2.5,25,Peugeot,1987
4,1.6,29,Ford,2015
4,2.5,28,Ford,2015
4,2.5,27,Ford,2015
4,1.6,29,Ford,2015
4,1.4,34,Chevrolet,2015
4,2,31,Mercedes-Benz,2015
8,5.6,19,Nissan,2015
8,5.6,19,Nissan,2015
4,2.2,24,Plymouth,1987
8,5,19,Land Rover,2015
8,5,19,Land Rover,2015
8,5,19,Land Rover,2015
8,5.6,18,Nissan,2015
8,5.6,18,Nissan,2015
4,2,36,Ford,2015
8,5.5,25,Mercedes-Benz,2015
8,5.5,28,Mercedes-Benz,2015
6,3.5,36,Infiniti,2015
6,3.5,33,Infiniti,2015
4,2.2,29,Plymouth,1987
6,3.5,34,Infiniti,2015
6,3.5,30,Infiniti,2015
4,2,25,Mitsubishi,2015
4,2,23,Mitsubishi,2015
4,2,22,Mitsubishi,2015
4,1.5,46,Toyota,2015
8,6.2,21,Dodge,2015
6,3.5,26,Lexus,2015
6,3.5,29,Lexus,2015
6,3.5,34,Lexus,2015
4,2.5,25,Plymouth,1987
4,2.5,39,Toyota,2015
8,6.2,22,Dodge,2015
4,1.8,39,Toyota,2015
6,3.5,27,Nissan,2015
4,2.4,33,Honda,2015
4,2.5,30,Lexus,2015
4,2.5,30,Toyota,2015
4,2.4,32,Honda,2015
4,2.5,30,Lexus,2015
4,2,30,Subaru,2015
4,2.5,26,Pontiac,1987
4,2,33,Subaru,2015
4,2,33,Subaru,2015
6,3.6,24,Porsche,2015
3,1.5,36,MINI,2015
3,1.5,38,MINI,2015
3,1.5,36,MINI,2015
3,1.5,38,MINI,2015
4,2,33,MINI,2015
4,2,33,MINI,2015
4,2,33,MINI,2015
4,1.6,36,Plymouth,1985
6,2.8,22,Pontiac,1987
4,2,33,MINI,2015
4,1.6,36,Hyundai,2015
4,1.6,37,Hyundai,2015
8,4.7,24,Mercedes-Benz,2015
6,3.7,29,Infiniti,2015
6,3.7,29,Infiniti,2015
6,3.7,27,Infiniti,2015
6,3.7,27,Infiniti,2015
4,2.5,25,Chevrolet,2015
4,2.5,26,Chevrolet,2015
6,2.8,24,Pontiac,1987
4,2.5,25,GMC,2015
4,2.5,26,GMC,2015
4,2.5,24,Chevrolet,2015
4,2.5,24,GMC,2015
8,6.2,21,Chevrolet,2015
8,6.2,21,GMC,2015
8,6.2,21,Chevrolet,2015
8,6.2,21,GMC,2015
6,2.8,26,Pontiac,1987
6,3.5,27,Infiniti,2015
6,3.5,27,Nissan,2015
6,3.5,26,Infiniti,2015
6,3.5,26,Nissan,2015
6,3.5,26,Nissan,2015
8,6.2,22,Cadillac,2015
8,6.2,22,Cadillac,2015
8,6.2,22,GMC,2015
8,6.2,22,GMC,2015
6,2.8,22,Toyota,1987
4,2.5,28,Infiniti,2015
4,2.5,28,Nissan,2015
8,6.2,21,Cadillac,2015
8,6.2,20,Cadillac,2015
8,6.2,20,GMC,2015
8,6.2,21,GMC,2015
4,2.5,28,Infiniti,2015
8,5.5,17,Mercedes-Benz,2015
8,5.5,17,Mercedes-Benz,2015
8,5.5,14,Mercedes-Benz,2015
4,2.3,23,Volvo,1987
4,2.5,27,Nissan,2015
12,6.3,16,Ferrari,2014
6,3.5,26,Lexus,2015
6,3.5,28,Lexus,2015
6,3.5,28,Mercedes-Benz,2015
8,4.7,26,Mercedes-Benz,2015
6,3.5,28,Mercedes-Benz,2015
8,4.7,25,Mercedes-Benz,2015
8,5.5,23,Mercedes-Benz,2015
,,105,Volkswagen,2015
4,2.3,26,Volvo,1987
6,3.5,28,Mercedes-Benz,2015
4,2.1,37,Mercedes-Benz,2015
6,3.5,27,Mercedes-Benz,2015
6,3.5,26,Mercedes-Benz,2015
4,2,26,Nissan,2015
4,2,29,Land Rover,2015
4,2.1,32,Mercedes-Benz,2015
8,5.5,15,Mercedes-Benz,2015
,,93,smart,2015
,,93,smart,2015
4,2.3,20,Volvo,1987
8,5,23,Ford,2015
4,2.3,29,Ford,2015
8,5,25,Lexus,2015
8,5.5,22,Mercedes-Benz,2015
6,3.5,28,Mercedes-Benz,2015
6,3.5,27,Mercedes-Benz,2015
6,3,29,Mercedes-Benz,2015
6,3,27,Mercedes-Benz,2015
4,2.1,40,Mercedes-Benz,2015
8,5.5,23,Mercedes-Benz,2015
4,2.3,24,Volvo,1987
8,5.5,22,Mercedes-Benz,2015
6,3.6,30,Chrysler,2015
6,3.6,27,Chrysler,2015
6,3.6,27,Chrysler,2015
6,3.6,27,Dodge,2015
6,3.6,30,Dodge,2015
6,3.6,27,Dodge,2015
6,3,26,Mercedes-Benz,2015
8,5.5,21,Mercedes-Benz,2015
6,3.6,25,Dodge,2015
4,2.3,23,Volvo,1987
8,5.7,22,Dodge,2015
8,5.7,22,Dodge,2015
8,6.2,21,Chevrolet,2015
6,3,29,Mercedes-Benz,2015
6,3,28,Mercedes-Benz,2015
6,3,29,Mercedes-Benz,2015
4,1.8,38,Honda,2015
8,4.7,26,Mercedes-Benz,2015
8,4.7,24,Mercedes-Benz,2015
6,3,29,Mercedes-Benz,2015
4,2.3,26,Volvo,1987
6,3.5,28,Mercedes-Benz,2015
6,3.5,30,Toyota,2015
4,2,30,Hyundai,2015
6,3.3,28,Hyundai,2015
4,2.1,29,Mercedes-Benz,2015
8,4.8,21,Porsche,2015
6,3,24,Porsche,2015
4,2,33,BMW,2015
6,3,26,Mercedes-Benz,2015
4,2,32,Hyundai,2015
4,1.6,36,Plymouth,1985
8,5,22,Buick,1987
8,4.6,24,Lexus,2015
8,4.6,23,Lexus,2015
8,4.6,24,Lexus,2015
8,4.6,23,Lexus,2015
8,5,23,Lexus,2015
8,6.2,21,Chevrolet,2015
6,3.3,28,Hyundai,2015
6,3.7,26,Lincoln,2015
6,3.7,28,Lincoln,2015
4,2.4,27,Scion,2015
8,5,22,Chevrolet,1987
4,2.4,27,Scion,2015
4,2.4,28,Ram,2015
4,2,28,Lexus,2015
4,2,28,Lexus,2015
4,2,27,Lexus,2015
6,3,23,Land Rover,2015
6,3,23,Land Rover,2015
6,3,22,Land Rover,2015
6,2.7,26,Ford,2015
6,3.5,24,Ford,2015
8,5,24,Ford,1987
6,3.5,24,Ford,2015
8,5,22,Ford,2015
6,2.7,23,Ford,2015
6,3.5,23,Ford,2015
6,3.5,22,Ford,2015
8,5,21,Ford,2015
8,4,23,Bentley,2015
8,6.2,22,Chevrolet,2015
6,3.8,26,Porsche,2015
6,3.8,26,Porsche,2015
8,5,24,Mercury,1987
6,3.8,25,Porsche,2015
6,3.8,25,Porsche,2015
6,3.8,25,Porsche,2015
6,3.8,25,Porsche,2015
6,3.8,25,Porsche,2015
6,3.8,25,Porsche,2015
4,2,32,BMW,2015
6,3,31,BMW,2015
6,3,26,BMW,2015
4,2,30,Volkswagen,2015
8,5,22,Pontiac,1987
4,1.6,32,Nissan,2015
4,1.6,33,Nissan,2015
4,1.6,31,Nissan,2015
4,1.6,31,Nissan,2015
4,1.6,29,Nissan,2015
6,3.5,28,Nissan,2015
6,3.5,28,Nissan,2015
4,2,28,Lincoln,2015
6,3.7,23,Lincoln,2015
6,3.5,25,Ford,2015
4,2.5,22,Chevrolet,1987
6,3.7,24,Lincoln,2015
6,3.5,23,Ford,2015
6,3.5,22,Ford,2015
6,3.5,22,Lincoln,2015
4,2,32,Mercedes-Benz,2015
4,2,30,Mercedes-Benz,2015
4,2,32,Mercedes-Benz,2015
12,6,20,Mercedes-Benz,2015
4,2,37,Mercedes-Benz,2015
4,2,33,Hyundai,2015
4,2.5,25,Chevrolet,1987
,,82,Mercedes-Benz,2015
3,1,38,Ford,2015
4,2,38,Ford,2015
4,2,37,Ford,2015
4,2,35,Ford,2015
4,2,31,Ford,2015
4,2,39,Ford,2015
4,2,37,Ford,2015
4,2,35,Ford,2015
3,1,41,Ford,2015
4,2.5,24,Chevrolet,1987
,,99,Ford,2015
4,1.8,35,Nissan,2015
4,1.8,37,Nissan,2015
4,1.8,38,Nissan,2015
8,5.6,18,Nissan,2015
8,5.6,18,Nissan,2015
8,5.6,17,Nissan,2015
8,5.6,17,Nissan,2015
4,2,31,Volvo,2015
5,2.5,28,Volvo,2015
4,2.5,26,Chevrolet,1987
,,90,Tesla,2015
4,2.5,37,Mazda,2016
4,2.5,38,Mazda,2016
4,2.5,36,Mazda,2016
6,3.3,25,Kia,2016
4,2,27,Kia,2016
4,2.4,28,Kia,2016
6,3.3,25,Kia,2016
4,2,34,Mazda,2016
4,2.5,33,Mazda,2016
6,2.8,18,Chevrolet,1987
4,2,25,Kia,2016
4,2.4,25,Kia,2016
6,3.3,23,Kia,2016
4,2.5,29,Mazda,2016
,,94,Tesla,2014
6,3,29,Audi,2016
6,3,29,Audi,2016
4,1.8,33,Honda,2016
4,1.8,34,Honda,2016
3,1,39,Chevrolet,1985
4,1.6,30,Plymouth,1985
6,2.8,22,Chevrolet,1987
4,1.8,34,Honda,2016
4,1.8,32,Honda,2016
4,1.8,32,Honda,2016
4,2,33,Mercedes-Benz,2015
4,2.5,28,Nissan,2015
4,2,26,Land Rover,2015
4,2.5,26,Nissan,2015
,,98,Tesla,2015
,,106,Tesla,2015
6,2.8,21,Chevrolet,1987
6,3,27,Jaguar,2016
6,3,27,Jaguar,2016
6,3,27,Jaguar,2016
6,3,27,Jaguar,2016
8,6.8,18,Bentley,2016
,,111,BMW,2015
,,97,Tesla,2015
4,2,26,Kia,2015
4,2,25,Kia,2015
6,2.8,22,Chevrolet,1987
4,1.6,35,Hyundai,2016
4,1.6,34,Hyundai,2016
4,2,32,Hyundai,2016
,0,99,Mitsubishi,2016
4,2,30,Ford,2015
6,3.5,26,Ford,2015
6,2.7,27,Ford,2015
4,2,28,Ford,2015
6,3.5,24,Ford,2015
6,2.7,24,Ford,2015
4,2.4,23,Nissan,1987
2,0.6,37,BMW,2015
3,1.5,29,BMW,2015
6,3,26,Jaguar,2016
6,3,26,Jaguar,2016
4,2.4,35,Acura,2016
4,2,32,Hyundai,2016
4,2.4,30,Jeep,2015
8,4.4,19,BMW,2015
8,4.4,19,BMW,2015
4,2.4,24,Nissan,1987
8,5,23,Jaguar,2016
8,5,23,Jaguar,2016
8,5,23,Jaguar,2016
8,5,23,Jaguar,2016
8,5,23,Jaguar,2016
6,3.6,25,Chevrolet,2015
6,3.5,30,Acura,2016
6,3.5,31,Acura,2016
4,2,31,MINI,2015
4,2,30,MINI,2015
6,3,19,Nissan,1987
4,2.4,28,Mitsubishi,2015
4,2.4,26,Mitsubishi,2015
6,3.8,22,Nissan,2016
4,1.6,32,Hyundai,2016
4,1.6,33,Hyundai,2016
8,5,23,Hyundai,2016
6,3.3,24,Kia,2016
6,3.3,25,Kia,2016
6,3.3,22,Kia,2016
6,3,21,Nissan,1987
6,3.6,24,Porsche,2016
4,2,32,BMW,2016
4,2,33,BMW,2016
6,3,23,BMW,2016
6,3,23,BMW,2016
6,3,30,BMW,2016
4,1.6,36,Kia,2016
4,1.6,36,Kia,2016
4,1.6,36,Kia,2016
6,3,23,Porsche,2016
4,2,24,Dodge,1987
6,3.6,24,Porsche,2016
6,3.6,23,Porsche,2016
6,3.7,26,Nissan,2016
6,3.7,25,Nissan,2016
6,3.7,25,Nissan,2016
6,3.7,24,Nissan,2016
6,3,30,BMW,2016
6,3,29,BMW,2016
6,3,29,BMW,2016
8,4.4,24,BMW,2016
4,2,26,Dodge,1987
8,4.4,24,BMW,2016
8,4.4,22,BMW,2016
8,4.4,20,BMW,2016
8,4.4,22,BMW,2016
8,4.4,20,BMW,2016
6,3,30,BMW,2016
6,3,29,BMW,2016
8,4.4,24,BMW,2016
8,4.4,24,BMW,2016
8,4.4,22,BMW,2016
4,2.6,22,Dodge,1987
8,4.4,20,BMW,2016
4,2,27,Subaru,2016
4,2.5,23,Subaru,2016
8,4.4,22,BMW,2016
8,4.4,20,BMW,2016
4,1.8,36,Hyundai,2016
4,1.8,37,Hyundai,2016
4,1.8,36,Hyundai,2016
4,2,35,Hyundai,2016
4,2,34,Hyundai,2016
4,2.2,26,Plymouth,1985
4,2.6,24,Dodge,1987
4,2,41,Hyundai,2016
4,2,42,Hyundai,2016
4,2,40,Volkswagen,2015
4,2,42,Volkswagen,2015
4,1.8,34,Volkswagen,2015
4,1.8,35,Volkswagen,2015
4,2,34,Mercedes-Benz,2015
4,2,26,Nissan,2015
4,2.4,29,Jeep,2015
8,5.6,19,Infiniti,2015
4,2,24,Ford,1987
8,4.4,25,BMW,2016
8,4.4,25,BMW,2016
8,4.4,25,BMW,2016
4,2,34,Audi,2016
6,3.6,28,Porsche,2016
6,3.6,27,Porsche,2016
6,3,26,Porsche,2016
6,3,26,Porsche,2016
6,3,26,Porsche,2016
6,3.5,27,Acura,2016
4,2.3,24,Ford,1987
6,3.5,27,Acura,2016
6,3.5,26,Acura,2016
6,3.5,26,Acura,2016
4,2,29,Ford,2015
4,1.4,31,Jeep,2015
4,1.4,31,Jeep,2015
,,102,Tesla,2015
4,1.5,40,Mazda,2016
4,1.5,41,Mazda,2016
4,2,24,Subaru,2016
4,2.3,28,Ford,1987
8,4,27,Audi,2016
8,4,27,Audi,2016
4,2,32,Audi,2016
6,3.3,28,Kia,2016
4,1.5,36,Honda,2016
4,1.5,40,Honda,2016
4,1.5,37,Honda,2016
6,3.5,28,Acura,2016
4,2,28,BMW,2016
4,2.3,26,Ford,1987
6,3.5,27,Acura,2016
4,2,28,BMW,2016
6,3,26,BMW,2016
4,2,33,BMW,2016
4,2,27,BMW,2016
6,3,26,BMW,2016
4,2.5,28,Subaru,2016
4,2.5,31,Subaru,2016
4,2,27,Subaru,2016
4,2,25,Volvo,2016
6,2.9,22,Ford,1987
4,2,29,Subaru,2016
4,2,33,Subaru,2016
6,3,29,Mercedes-Benz,2016
6,3,28,Mercedes-Benz,2016
6,3,29,Mercedes-Benz,2016
4,1.5,36,Ford,2016
4,1.5,36,Ford,2016
4,2,31,Ford,2016
4,2,33,Ford,2016
4,2.5,33,Ford,2016
6,2.9,22,Ford,1987
4,2,39,Ford,2016
4,2,39,Lincoln,2016
4,2,31,Lincoln,2016
4,2,33,Lincoln,2016
6,3.7,27,Lincoln,2016
6,3.7,24,Lincoln,2016
6,3,29,Mercedes-Benz,2016
6,3,28,Mercedes-Benz,2016
4,2,34,Mazda,2016
4,2,36,Mazda,2016
4,2.5,22,GMC,1987
6,3.8,20,Porsche,2016
6,4,20,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
8,4.7,26,Mercedes-Benz,2016
8,4.7,26,Mercedes-Benz,2016
6,3.5,29,Mercedes-Benz,2016
6,3.5,28,Mercedes-Benz,2016
4,2.5,25,GMC,1987
6,3.5,29,Mercedes-Benz,2016
4,2.1,42,Mercedes-Benz,2016
4,2.1,38,Mercedes-Benz,2016
6,3.5,28,Mercedes-Benz,2016
8,5.5,23,Mercedes-Benz,2016
8,5.5,22,Mercedes-Benz,2016
12,6,20,Mercedes-Benz,2016
6,3.5,27,Mercedes-Benz,2016
8,5.5,21,Mercedes-Benz,2016
8,4.8,21,Porsche,2016
4,2.5,24,GMC,1987
8,4.8,21,Porsche,2016
12,6.5,18,Lamborghini,2016
12,6.5,17,Lamborghini,2016
8,4,22,Mercedes-Benz,2016
4,2,33,Scion,2016
4,2,29,Scion,2016
4,1.5,35,Toyota,2016
4,1.5,36,Toyota,2016
8,4.7,24,Mercedes-Benz,2016
4,1.4,33,Fiat,2016
4,2.2,33,Plymouth,1985
4,2.5,26,GMC,1987
4,2.4,30,Fiat,2016
8,4,24,Mercedes-Benz,2015
8,4,24,Mercedes-Benz,2015
6,3,30,BMW,2016
6,3,30,BMW,2016
8,4.7,21,Maserati,2016
8,4.7,20,Maserati,2016
6,3,30,BMW,2016
4,2.4,27,Hyundai,2016
4,2,26,Hyundai,2016
6,2.8,18,GMC,1987
4,2,26,Hyundai,2016
6,3.7,24,Infiniti,2016
4,2.4,25,Hyundai,2016
4,2,24,Hyundai,2016
6,3.7,22,Infiniti,2016
4,1.6,29,Kia,2016
4,1.6,29,Kia,2016
4,2,34,Kia,2016
4,2,33,Kia,2016
4,2,35,Mazda,2016
6,2.8,22,GMC,1987
4,2,32,Mazda,2016
6,3,27,Volvo,2016
5,2.5,28,Volvo,2016
5,2.5,28,Volvo,2016
4,2,37,Volvo,2016
4,2,32,Volvo,2016
6,3,27,Volvo,2016
6,3,26,Jaguar,2016
6,3,25,Jaguar,2016
4,1.6,29,Kia,2016
6,2.8,21,GMC,1987
4,1.6,28,Kia,2016
4,2,33,Kia,2016
4,2,30,Kia,2016
4,2,31,Kia,2016
4,1.6,30,Kia,2016
4,1.6,30,Kia,2016
5,2.5,28,Volvo,2016
6,3,27,Volvo,2016
6,3,27,Volvo,2016
4,2,30,Volvo,2016
6,2.8,22,GMC,1987
4,2,30,Volvo,2016
4,2,29,Volvo,2016
4,2.4,29,Fiat,2016
6,3,23,Volvo,2016
5,2.5,26,Volvo,2016
5,2.5,26,Volvo,2016
5,2.5,28,Volvo,2016
5,2.5,28,Volvo,2016
4,2,36,Ford,2016
6,3.4,27,Porsche,2016
4,1.9,29,Isuzu,1987
6,3.8,24,Porsche,2016
6,3.8,23,Porsche,2016
6,3.4,27,Porsche,2016
6,3.4,28,Porsche,2016
6,3.4,27,Porsche,2016
6,3.4,28,Porsche,2016
6,3.8,27,Porsche,2016
6,3.8,27,Porsche,2016
6,3.8,26,Porsche,2016
6,3.8,27,Porsche,2016
4,1.9,26,Isuzu,1987
6,3.4,27,Porsche,2016
6,3.4,27,Porsche,2016
6,3.4,26,Porsche,2016
6,3.4,27,Porsche,2016
6,3.8,26,Porsche,2016
6,3.8,26,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,26,Porsche,2016
6,3.8,26,Porsche,2016
6,3.8,26,Porsche,2016
4,2.2,35,Isuzu,1987
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,25,Porsche,2016
6,3.8,24,Porsche,2016
6,3.8,24,Porsche,2016
6,3.4,26,Porsche,2016
6,3.4,26,Porsche,2016
4,2.2,30,Isuzu,1987
8,4,24,Bentley,2016
8,4,25,Bentley,2016
4,2,37,Volvo,2016
8,4,24,Bentley,2016
4,1.8,36,Kia,2016
4,2,35,Kia,2016
6,3,24,Maserati,2016
6,3,24,Maserati,2016
6,3.5,30,Nissan,2016
4,2,37,Volvo,2016
4,2.2,32,Isuzu,1987
8,3.8,22,Maserati,2016
6,3,23,Maserati,2016
4,2,37,Volvo,2016
4,2,30,Hyundai,2016
6,3.7,25,Lincoln,2016
6,2.7,26,Lincoln,2016
4,2,26,Hyundai,2016
6,2.7,24,Lincoln,2016
6,3.7,23,Lincoln,2016
6,3.5,24,Ford,2016
4,2.2,33,Plymouth,1985
4,2.3,22,Isuzu,1987
6,3.5,24,Ford,2016
4,2.3,27,Ford,2016
6,3.5,23,Ford,2016
6,3.5,23,Ford,2016
6,3.5,22,Ford,2016
4,2.3,26,Ford,2016
12,6,17,Pagani,2014
6,3,24,Jaguar,2016
6,3,24,Jaguar,2016
6,3,24,Jaguar,2016
4,2.3,21,Isuzu,1987
6,3,24,Jaguar,2016
6,3.4,29,Porsche,2016
6,3.4,27,Porsche,2016
6,3.4,29,Porsche,2016
6,3.4,26,Porsche,2016
6,3.4,30,Porsche,2016
6,3.6,23,Cadillac,2016
4,1.6,36,Hyundai,2016
4,1.6,37,Hyundai,2016
4,1.8,37,Kia,2016
4,2.3,24,Isuzu,1987
6,3,23,Maserati,2016
6,3.6,29,Chevrolet,2016
6,3.3,28,Hyundai,2016
6,3.3,28,Hyundai,2016
6,3,23,Maserati,2016
6,3.3,23,Hyundai,2016
6,3.3,25,Hyundai,2016
4,2.4,28,Kia,2016
4,2,26,Kia,2016
4,2.4,30,Mitsubishi,2016
4,2.3,24,Isuzu,1987
4,2.4,28,Chevrolet,2016
4,2.4,28,Chevrolet,2016
4,2.4,28,GMC,2016
6,3.3,22,Hyundai,2016
6,3.3,24,Hyundai,2016
4,2.4,26,Kia,2016
4,2,25,Kia,2016
4,2.4,29,Mitsubishi,2016
6,3,27,Mitsubishi,2016
4,1.5,40,Scion,2016
4,2,24,Mitsubishi,1987
4,1.5,41,Scion,2016
8,4,25,Audi,2016
8,4,29,Audi,2016
8,5,22,Kia,2016
8,4.8,24,Porsche,2016
8,4.8,24,Porsche,2016
4,2,26,Mitsubishi,1987
6,3.6,22,Buick,2016
6,3.6,22,Chevrolet,2016
6,3.6,22,GMC,2016
6,3.6,22,Buick,2016
6,3.6,22,Chevrolet,2016
6,3.6,22,GMC,2016
6,2.7,29,Porsche,2016
6,2.7,31,Porsche,2016
6,2.7,29,Porsche,2016
6,2.7,31,Porsche,2016
4,2.6,22,Mitsubishi,1987
6,3.4,26,Porsche,2016
6,3.4,30,Porsche,2016
6,3.6,24,Cadillac,2016
12,6,20,Bentley,2016
4,1.8,35,Chevrolet,2016
4,1.4,36,Dodge,2016
4,1.4,38,Dodge,2016
4,1.4,39,Dodge,2016
8,4.8,24,Porsche,2016
8,4.8,24,Porsche,2016
4,2.6,24,Mitsubishi,1987
8,4.8,24,Porsche,2016
4,1.6,30,Hyundai,2016
4,1.6,32,Hyundai,2016
4,2.4,30,Jeep,2016
4,2.4,30,Jeep,2016
4,1.6,28,Hyundai,2016
4,1.6,30,Hyundai,2016
4,2.4,28,Jeep,2016
6,3.6,23,Cadillac,2016
6,3,19,Land Rover,2016
4,2,24,Mazda,1987
4,2,30,Audi,2016
4,2,30,Audi,2016
4,2,29,Audi,2016
4,1.8,33,Audi,2016
4,1.8,35,Audi,2016
4,2,33,Audi,2016
4,2,32,Audi,2016
6,3,28,Audi,2016
6,3,26,Audi,2016
6,3,26,Audi,2016
4,2,24,Mazda,1987
4,2,32,Audi,2016
4,2,27,Audi,2016
4,2,31,Audi,2016
4,2,30,Audi,2016
4,2,30,Audi,2016
6,3,28,Audi,2016
6,3,26,Audi,2016
4,2,32,Audi,2016
4,2,31,Audi,2016
4,2,28,Audi,2016
4,2.5,29,Pontiac,1985
4,2.4,23,Toyota,1987
4,2,28,Audi,2016
4,2,30,Volkswagen,2016
4,2,31,Volkswagen,2016
4,2,35,Dodge,2016
4,2.4,33,Dodge,2016
4,2.5,35,Subaru,2016
6,3.6,28,Subaru,2016
6,3,29,Audi,2016
4,2.4,22,Toyota,1987
6,3.8,25,Kia,2016
4,2,28,Audi,2016
6,3.6,25,Chrysler,2016
6,3.6,25,Dodge,2016
6,3.5,27,Honda,2016
6,3.5,27,Honda,2016
4,2.4,28,Jeep,2016
4,2,26,Jeep,2016
4,2.4,28,Jeep,2016
4,2,26,Jeep,2016
4,2.4,27,Toyota,1987
4,2,27,Audi,2016
6,3,26,Audi,2016
6,3,24,Audi,2016
4,2,30,Audi,2016
6,3.5,26,Honda,2016
6,3.5,25,Honda,2016
4,2.4,23,Jeep,2016
4,2.4,25,Jeep,2016
4,2.4,27,Jeep,2016
4,2.4,29,Toyota,1987
4,2.4,23,Jeep,2016
4,2.4,25,Jeep,2016
4,2.4,27,Jeep,2016
4,2.4,28,Jeep,2016
4,2.5,32,Subaru,2016
6,3.6,27,Subaru,2016
6,3.6,24,Cadillac,2016
8,6.2,23,Chevrolet,2016
8,6.2,22,Chevrolet,2016
4,2.4,23,Toyota,1987
8,6.2,29,Chevrolet,2016
8,6.2,28,Chevrolet,2016
12,6,17,Pagani,2016
6,3.8,25,Hyundai,2016
4,2,29,Buick,2016
4,2,30,Buick,2016
